Document,Topic,Auto_Label,Descriptive_Label,Probability
Tetanus toxoid is contraindicated in persons who experi-,15,Tetanus,Tetanus,1.0
"enced an immediate anaphylactic reaction to tetanus toxoid– containing vaccine, unless the person can be desensitized to the toxoid.2 Because of the importance of tetanus immuniza- tion and the uncertainty about which vaccine component might be the cause of the reaction, the patient may be referred to an allergist for evaluation and possible desensitiza- tion.114,118,119 On occasion, a history of an allergic reaction to tetanus vaccine may refer to a reaction to tetanus antitoxin of equine origin given for tetanus prophylaxis before human- derived tetanus immunoglobulin became available in the 1960s. Before use of tetanus toxoid is discontinued because of an alleged episode of anaphylaxis, skin testing and possible desensitization should be considered.118,120",15,Tetanus,Tetanus,0.6942685004810815
"Urticaria also has been reported following pneumococcal conjugate, MMR, varicella, and smallpox vaccines.121–124",20,Smallpox,Smallpox,1.0
"Immediate or delayed onset of generalized urticaria and angioedema that can progress to respiratory distress and hypo- tension has been reported after receipt of inactivated mouse brain-derived Japanese encephalitis vaccine.125–127 The patho- genesis of these reactions is not known. Mouse brain–derived Japanese encephalitis vaccine is no longer available in the United States. A vero cell–derived Japanese encephalitis vaccine is available in the United States for people 2 years of age and older.128,129",38,Encephalitis,Encephalitis,0.7834857539157215
VACCINE COMPONENTS CAUSING HYPERSENSITIVITY,3,Anaphylactic,Anaphylactic,1.0
Proteins,31,Vaccines,Vaccines – Egg,0.888127426084987
"Egg protein is a constituent of vaccines prepared with use of embryonated chicken eggs, such as influenza and yellow",31,Vaccines,Vaccines – Egg,1.0
"fever vaccines. On rare occasions, these vaccines can induce anaphylaxis or other immediate hypersensitivity reactions, and these reactions are sometimes attributed to egg protein antigen.2,5,130–132 As a result, yellow fever vaccine generally is contraindicated in persons with a history of anaphylac- tic reactions to egg ingestion unless desensitization has been successfully completed. For example, persons needing yellow fever vaccine who have a history of systemic anaphylaxis- like symptoms after egg ingestion can be skin tested with yellow fever vaccine before vaccination and desensitized if necessary.130",31,Vaccines,Vaccines – Egg,0.9620359562658299
"While a history of anaphylaxis following influenza vaccine is a contraindication to further doses of influenza vaccine, evidence does not support allergy to egg as a cause of anaphy- laxis following influenza vaccine. A history of allergy to eggs is not a contraindication to vaccination with influenza vaccine; however, influenza vaccination should only occur under the supervision of a provider who is able to recognize and manage severe allergic conditions. Measles and mumps vaccines are produced in chick embryo fibroblast cell culture. Persons with hypersensitivity to eggs are at low risk for anaphylactic reac- tions to these vaccines, and skin testing with vaccine is not predictive of allergic reaction after immunization.2,133–135 Neither skin testing nor administration of gradually increasing doses of vaccine is required when these vaccines are adminis- tered to persons who are allergic to eggs.2,5,53,101,133",48,Antibody,Antibody,0.4857833709220779
"Live virus vaccines, such as measles, mumps, rubella, yellow",78,Vaccines,Vaccines – Immunoglobulin,1.0
"fever, and varicella, contain gelatin as a stabilizer. Persons with a history of allergy to gelatin have experienced, on rare occa- sions, an anaphylactic reaction after vaccination with such a vaccine.121,124,134–136 Skin testing of persons with a history of systemic anaphylaxis-like symptoms after gelatin ingestion may be useful to identify persons at risk for severe hypersen- sitivity reactions to vaccination. A regimen for administering particular vaccines to persons with anaphylaxis to compo- nents contained in those vaccines has been published.137 Because gelatin used as a vaccine stabilizer may be of porcine origin, whereas ingested food gelatin may be of bovine origin, absence of a history of allergy to gelatin-containing foods does not eliminate the possibility of a gelatin-mediated reaction to vaccine.",48,Antibody,Antibody,0.7410499869646667
"Approximately 6% of persons who receive a booster dose of human diploid rabies vaccine have a serum sickness– type illness.138,139 This reaction is thought to be caused by sensitization to human albumin that has been altered chemi- cally by a virus-inactivating agent used in the production of the vaccine.2,140",47,Immunization,Immunization – Rabies,1.0
Anaphylaxis following recombinant hepatitis B vaccines rarely has been reported and usually is attributed to hypersen- sitivity to residual yeast protein in the vaccine.141,36,Vaccine,Vaccine – Anaphylaxis,1.0
Latex,17,Allergy,Allergy,0.737239307962897
"Latex is liquid sap from the commercial rubber tree. Latex contains naturally occurring impurities (e.g., plant proteins and peptides), which are believed to be responsible for allergic reactions. Latex is processed to form natural rubber latex and dry natural rubber. Natural rubber latex and dry natural rubber might contain the same plant impurities as latex but in lesser amounts. Natural rubber latex is used to produce medical gloves, catheters, and other products, whereas dry natural rubber is used in syringe plungers, vial stoppers, and injection ports on intravascular tubing. Synthetic rubber and synthetic latex also are used in medical gloves, syringe plungers, and vial stoppers, but they do not contain natural rubber or natural latex or the impurities linked to allergic reactions.",17,Allergy,Allergy,1.0
"The most common type of latex sensitivity is contact-type (type IV) allergy, usually as a result of prolonged contact with",17,Allergy,Allergy,1.0
"natural rubber latex–containing gloves.142 Although injection procedure–associated latex allergies among patients with dia- betes mellitus have been described,143–145 allergic reactions, including anaphylaxis, after vaccination procedures are rare. Only one report of an allergic reaction after administering hepatitis B vaccine in a patient with known severe allergy (anaphylaxis) to latex has been published.146",17,Allergy,Allergy,1.0
"If a person reports a severe (anaphylactic) allergy to latex, vaccines supplied in vials or syringes that contain natural rubber should not be administered, unless the benefit of vac- cination outweighs the risk of an allergic reaction to the vaccine. For latex allergies other than anaphylactic allergies, such as a history of contact allergy to latex gloves, vaccines supplied in vials or syringes that contain natural rubber latex or dry natural rubber can be administered.5",17,Allergy,Allergy,0.9803185438422322
Antimicrobial Agents,3,Anaphylactic,Anaphylactic,0.7522435413307961
"Live virus vaccines may contain trace amounts of one or more antimicrobial agents, such as neomycin, streptomycin, and polymyxin B. Vaccine contents are listed in each manu- facturer’s product label for each vaccine. The most common allergic response to neomycin is a delayed-type (cell-mediated) local contact dermatitis consisting of an erythematous, pruritic papule that occurs 48 to 96 hours after vaccine administra- tion.2,5,147 Such delayed-type reactions are not contraindica- tions for vaccination.2,5,147,148 However, persons who have experienced an anaphylactic reaction to neomycin or to another vaccine constituent should not receive vaccines containing that antimicrobial agent.2,5,149,150 No vaccines licensed in the United States contain penicillin or penicillin derivatives.",37,Vaccine,Vaccine – Neomycin,1.0
Thimerosal,-1,Noise / Outlier,Noise / Outlier,0.0
"Thimerosal is an organic mercurial compound in use since the 1930s and added to certain immunobiologic products as a preservative. A joint statement issued by the U.S. Public Health Service and the AAP in 1999151 established the goal of remov- ing thimerosal as soon as possible from vaccines routinely recommended for infants. Although no evidence exists of any harm caused by low concentrations of thimerosal in vaccines and the risk was only theoretical,152 this goal was established as a precautionary measure.",45,Thimerosal,Thimerosal – Mercurial,1.0
"Since mid-2001, vaccines produced in the United States that are recommended routinely for infants younger than 6 months of age have been manufactured without thimerosal as a pre- servative and contain no thimerosal or only trace amounts. Thimerosal as a preservative is present in certain other vaccines. Examples are tetanus toxoid, Td, DT, certain formulations of influenza vaccine, and meningococcal polysaccharide vaccine in multidose vials.153 Formulations of influenza vaccine with a reduced concentration of thimerosal or no thimerosal as a preservative are available in the United States.153",45,Thimerosal,Thimerosal – Mercurial,1.0
"Receiving thimerosal-containing vaccines has been postu- lated to lead to induction of allergy in some persons.154,155 However, there is limited scientific evidence for this assertion. Hypersensitivity to thimerosal usually consists of local delayed-type hypersensitivity reactions.156–158 Thimerosal elicits positive delayed-type hypersensitivity patch tests in 1% to 18% of persons tested, but these tests have limited or no clinical relevance.159,160 Most patients do not experience reac- tions to thimerosal administered as a component of vaccines, even when patch or intradermal tests for thimerosal indicate hypersensitivity.156,160 A localized or delayed-type hypersensi- tivity reaction to thimerosal is not a contraindication to receipt of a vaccine that contains thimerosal.2,5",-1,Noise / Outlier,Noise / Outlier,0.0
MANAGEMENT OF ACUTE VACCINE ADVERSE REACTIONS,2,Vaccination,Vaccination – Vaccine,0.10904157228002408
"Although rare after vaccination, the immediate onset and life- threatening nature of an anaphylactic reaction require that personnel and facilities providing vaccination be capable of providing initial care for suspected anaphylaxis. Epinephrine and equipment for maintaining an airway should be available for immediate use.",3,Anaphylactic,Anaphylactic,1.0
"Anaphylaxis usually begins within several minutes of administration of vaccine. Rapid recognition and initiation of treatment are required to prevent possible progression to car- diovascular collapse. If flushing, facial edema, urticaria, itching, swelling of the mouth or throat, wheezing, difficulty breathing, or other signs of anaphylaxis occur, the patient should be placed in a recumbent position with the legs ele- vated. It is important to note that urticaria might not be present in all cases of anaphylaxis. Aqueous epinephrine (1 : 1000) should be administered intramuscularly and can be repeated within 5 to 15 minutes.161 A dose of diphenhy- dramine hydrochloride may shorten the reaction, but it will have little immediate effect. Maintenance of an airway and oxygen administration may be necessary. Arrangements should be made for immediate transfer to an emergency facil- ity for further evaluation and treatment. All patients should be observed for 4 to 24 hours after onset of symptoms.161",3,Anaphylactic,Anaphylactic,0.7789159894558008
Syncope (vasovagal or vasodepressor reaction) can occur,3,Anaphylactic,Anaphylactic,0.3256127888063419
"after vaccination and is most common among adolescents and young adults. In 2005, the Vaccine Adverse Event Reporting System (VAERS) detected a trend of increasing syncope reports that coincided with licensure of three vaccines for adolescents: HPV, quadrivalent meningococcal vaccine (MCV4), and Tdap.162 Of particular concern among adolescents has been the risk for serious secondary injuries, including skull fracture and cerebral hemorrhage after a fall and subsequent head injury. Of 463 VAERS reports of syncope between January 1, 2005 and July 31, 2007, 41 listed syncope with secondary injury with information on the timing after vaccination, and most of these syncope reports (76%) occurred among adoles- cents. Among all age groups, 80% of reported syncope epi- sodes occur within 15 minutes of vaccine administration (additional information is available at http://www.cdc.gov/ concerns/fainting.html). Providers should take appropriate measures to prevent injuries if a patient becomes weak or dizzy or loses consciousness. Adolescents and adults should be seated or lying down during vaccination. Vaccine providers, particularly when vaccinating adolescents, should consider observing patients (with patients seated or lying down) for 15 minutes after vaccination to decrease the risk for injury should they faint.162 If syncope develops, patients should be observed until the symptoms resolve.",18,Vaccines,Vaccines – Vaccination,0.46879731849669726
SPECIAL CONSIDERATIONS,66,Considerations,Considerations,1.0
Vaccination of Preterm Infants,46,Vaccine,Vaccine – Vaccinated,1.0
"The immune response to vaccination is a function of postnatal rather than gestational age.163–165 Transplacentally acquired maternal antibody is present in lower concentrations and, thus, persists for a shorter interval in preterm infants than in gestationally mature infants.164,166–168 Because preterm infants have less transplacentally acquired maternal antibody, inhibi- tion of the immune response in preterm infants may be less than that in full-term infants.164,169",-1,Noise / Outlier,Noise / Outlier,0.0
"In most cases, infants born prematurely, regardless of birth weight, should be vaccinated at the same chronological age and according to the same schedule and precautions as full- term infants and children.5 Birth weight and size are not factors in deciding whether to postpone routine vaccination",46,Vaccine,Vaccine – Vaccinated,1.0
"of a clinically stable preterm infant,170–174 except for hepatitis B vaccine. The full recommended dose of each vaccine should be used. Divided or reduced doses are not recommended.175",26,Hbsag,Hbsag,0.9093579826835243
"Decreased seroconversion rates might occur among certain preterm infants with birth weights of less than 2000 g after administration of hepatitis B vaccine at birth.176 However, by chronological age 1 month, all preterm infants, regardless of initial birth weight or gestational age, are likely to respond as adequately as older and larger infants.177–180 Infants weighing less than 2000 g born to hepatitis B surface antigen (HBsAg)- negative mothers should receive the first dose of the hepatitis B vaccine series at chronological age 1 month or hospital discharge, if hospital discharge occurs when the infant is younger than 1 month of age. Low-birth-weight infants born to HBsAg-positive mothers should receive hepatitis B vaccine within 12 hours after birth. The initial vaccine dose should not be counted toward completion of the hepatitis B series, and three additional doses of hepatitis B vaccine should be administered, beginning when the infant is 1 to 2 months of age. For mothers with unknown HBsAg status, hepatitis B vaccine is recommended within 12 hours of birth, regardless of low-birth-weight status.",26,Hbsag,Hbsag,1.0
"In addition to hepatitis B vaccines, hepatitis B immuno-",10,Hepatitis,Hepatitis,0.5478653125173235
"globulin (HBIG) is recommended for infants whose mothers are HBsAg-positive or unknown. If the mother is HBsAg- positive, HBIG should be given within 12 hours of birth. If the mother is HBsAg-unknown, providers should first attempt to determine the mother’s status. However, if the infant’s birth weight is less than 2000 g, HBIG should be given within 12 hours of birth. If the infant’s birth weight is 2000 g or greater, providers need to continue determining the mothers’ status but should administer a dose of HBIG as soon as possible but before 7 days passes unless the mother is found to be HBsAg-negative.",26,Hbsag,Hbsag,0.9313582782020627
"Several studies suggest that the incidence of adverse events after vaccination of preterm infants is the same as or lower than that of full-term infants vaccinated at the same chrono- logical age.168,181,182 A temporal association between receipt of DTP and HibTITER Hib vaccine and a transient increase or recurrence of apnea in premature infants has been reported, although the significance of this finding is unclear.183 Neither of these vaccines is currently available in the United States.",46,Vaccine,Vaccine – Vaccinated,0.8864236634852516
"A preterm infant who is still hospitalized at 2 months of age can receive the vaccines routinely scheduled at that age. However, in countries in which OPV is used, IPV may be con- sidered for hospitalized infants. Because poliovirus vaccine strains are excreted after receipt of OPV, IPV will decrease the risk of transmission of vaccine viruses in the hospital.67,184 ACIP supports rotavirus vaccination of preterm infants accord- ing to the same schedule and precautions as full-term infants and under the following conditions: the infant’s chronological age meets the age requirements for rotavirus vaccine (e.g., 6 weeks through 14 weeks and 6 days of age for dose 1), the infant is clinically stable, and the vaccine is administered at the time of discharge from the neonatal intensive care unit (NICU) or nursery or after discharge from the NICU or nursery. Although the lower level of maternal antibody to rotavirus in very preterm infants theoretically could increase the risk for adverse reactions from rotavirus vaccine, ACIP believes the benefits of vaccinating an infant when age-eligible, clinically stable, and no longer in the hospital outweigh the theoretic risks.27",9,Vaccines,Vaccines – Rotavirus,1.0
BREASTFEEDING AND IMMUNIZATION,62,Breastfeeding,Breastfeeding,1.0
"Neither inactivated nor live virus vaccines administered to a lactating mother or infant who is breastfeeding have adverse consequences.2,5 Because inactivated and component vaccines do not multiply in the body, they pose no special risk for",62,Breastfeeding,Breastfeeding,0.5408710797727813
"lactating women or their infants. Lactating women also may safely receive live virus vaccines, such as MMR, LAIV, OPV, and varicella without interruption of their breastfeeding sched- ule.5,53,184,185 Although vaccines that contain attenuated live viruses or bacteria replicate in the vaccine recipient, most live vaccine strains are not known to be secreted in human milk. An exception is rubella vaccine virus, which has been detected in human milk and recovered from the nasopharynx and throat of some breastfed infants after maternal immuniza- tion.186,187 In one study, transient seroconversion to rubella virus without evidence of clinical disease was noted in 25% of the breastfed infants.186 Breastfed infants who acquired rubella vaccine virus and rubella-specific antibodies from human milk have a normal immune response to rubella vaccine administered at 15 to 18 months of age.188",39,Rubella,Rubella – Vaccines,0.984336495822447
Breastfeeding of infants does not adversely affect their,62,Breastfeeding,Breastfeeding,1.0
"development of a protective immune response and is not a contraindication for any routinely administered vaccine.2,5 Live oral rotavirus vaccines are less immunogenic and effica- cious among children in developing countries compared with middle income and industrialized countries. Higher titers of rotavirus immunoglobulin A and neutralizing activity in human milk consumed by infants at the time of immuniza- tion has been proposed as a cause of this reduced immuno- genicity.189 However, a clinical trial found no difference in the proportion of infants who seroconverted to rotavirus vaccine between those who were either breastfeed or not breastfeeding during the 30 minutes prior to and after each vaccine dose was administered.190 Yellow fever vaccine should be avoided in breastfeeding women. Two cases (one confirmed, one proba- ble) of yellow fever vaccine–associated acute neurotropic disease (YEL-AND) have been detected in infants whose mothers were vaccinated but were not vaccinated themselves. In both infants, vaccine virus was recovered from the cerebro- spinal fluid (CSF) of the infant, but the exact mode of trans- mission was not precisely determined because vaccine was not recovered from human milk. However, when nursing mothers cannot avoid or postpone travel to areas endemic for yellow fever in which risk of acquisition is high, they should be vac- cinated.191 Compared with infants who are formula fed, breastfed infants may have an enhanced immune response to certain oral and parenteral vaccines, such as conjugate Hib vaccine, OPV, and DT.192–194 However, the significance of such an effect is unclear.",9,Vaccines,Vaccines – Rotavirus,1.0
VACCINATION DURING PREGNANCY,23,Vaccination,Vaccination – Vaccines,1.0
"Risk for a developing fetus from vaccination of the mother during pregnancy primarily is theoretical. No evidence exists of risk from vaccinating pregnant women with inactivated virus or bacterial vaccines or toxoids.195,196 Live vaccines pose a theoretical risk to the fetus. Benefits of vaccinating pregnant women usually outweigh potential risks when the likelihood of disease exposure is high, when infection would pose a risk to the mother or fetus, and when the vaccine is unlikely to cause harm.",23,Vaccination,Vaccination – Vaccines,1.0
Recommendations for vaccination during pregnancy can be found in the annual U.S. adult immunization schedule.64 Pregnant women who are not immunized or only partially immunized against tetanus should complete the primary series.197 The number of doses needed to complete the primary series should be administered. One of these doses should be Tdap. Tdap is optimally administered at 27 to 36 weeks’ gesta- tion. Women for whom the vaccine is indicated but who have not completed the recommended three-dose series during pregnancy should receive follow-up after delivery to ensure the series is completed. Use of pertussis vaccine in pregnant women may lead to transfer of higher levels of pertussis anti- body across the placenta to the fetus and results in protection,-1,Noise / Outlier,Noise / Outlier,0.0
"from pertussis in the first few months of life when the disease is most severe.198 Therefore, a dose of Tdap is recommended for pregnant women during every pregnancy, preferably during 27 to 36 weeks of gestation.59",-1,Noise / Outlier,Noise / Outlier,0.0
"Women in the second and third trimesters of pregnancy are at increased risk for hospitalization from influenza. Therefore, routine influenza vaccination is recommended for all women who will be pregnant (in any trimester) during influenza season, usually November through March in the United States.28 Influenza vaccination of a pregnant woman also reduces the risk of medically-attended respiratory tract illness in the newborn.199",23,Vaccination,Vaccination – Vaccines,0.7461613601776228
"IPV can be administered to pregnant women who are at risk for exposure to wild-type poliovirus infection.75,200 Preg- nancy is not a contraindication to hepatitis B vaccine. Current vaccines contain noninfectious HBsAg and should cause no risk to the fetus.201 Hepatitis A, pneumococcal polysaccharide, meningococcal conjugate, and meningococcal polysaccharide vaccines should be considered for women at increased risk for those infections.202–206",-1,Noise / Outlier,Noise / Outlier,0.0
"Pregnant women who must travel to areas where the risk for yellow fever is high should receive yellow fever vaccine because the limited theoretical risk from vaccination is sub- stantially outweighed by the risk for yellow fever infection.203,207 Pregnancy is a contraindication for smallpox (vaccinia), measles, mumps, rubella, and varicella-containing vaccines. Smallpox (vaccinia) vaccine is the only vaccine known to cause harm to a fetus when administered to a pregnant woman. In addition to the vaccinee herself, smallpox (vac- cinia) vaccine should not be administered to a household contact of a pregnant woman. However, in a postevent setting, or smallpox emergency, pregnancy or having a household contact who is pregnant would not be considered contraindi- cations, because of a different risk/benefit consideration. Although of theoretical concern, no cases of congenital rubella or varicella syndrome or abnormalities attributable to fetal infection have been observed among infants born to suscep- tible women who received rubella or varicella vaccines during pregnancy.53,208 Because of the importance of protecting women of childbearing age against rubella and varicella, rea- sonable practices in any vaccination program include asking women if they are pregnant or might become pregnant in the next 4 weeks, not vaccinating women who state that they are pregnant, explaining the theoretical risk for the fetus if MMR or varicella vaccine were administered to a women who is pregnant, and counseling women who are vaccinated not to become pregnant during the 4 weeks after MMR or varicella vaccination.53,208,209",23,Vaccination,Vaccination – Vaccines,0.5589284673944477
Routine pregnancy testing of women of childbearing age,-1,Noise / Outlier,Noise / Outlier,0.0
"before administering a live virus vaccine is not recommended.53 If vaccination of an unknowingly pregnant woman occurs or if she becomes pregnant within 4 weeks after MMR or varicella vaccination, she should be counseled about the theoretical basis of concern for the fetus; however, MMR or varicella vac- cination during pregnancy should not be regarded as a reason to terminate pregnancy.185,209",23,Vaccination,Vaccination – Vaccines,0.5456009994566345
"All pregnant women should be evaluated for immunity to rubella and varicella and should be tested for the presence of HBsAg in every pregnancy.53,185,201,210 Women susceptible to rubella and varicella should be vaccinated immediately after delivery or after the termination of the pregnancy. A woman found to be HBsAg-positive should be followed carefully to ensure that the infant receives HBIG and begins the hepatitis B vaccine series no later than 12 hours after birth and com- pletes the recommended hepatitis B vaccine series on sched- ule.201 No known risk exists for the fetus from passive immunization of pregnant women with immunoglobulin preparations.",-1,Noise / Outlier,Noise / Outlier,0.0
VACCINATION OF HOUSEHOLD CONTACTS,8,Vaccination,Vaccination – Revaccination,0.11897974304474
"Administration of live and inactivated vaccines to household members does not present a known hazard to pregnant women. Although transmission of varicella vaccine virus from a 12-month-old infant to his pregnant mother has been reported, no virus was detected in fetal tissue after an elective abortion.211 Pregnancy of a household contact is not a contra- indication to administration of varicella vaccine or any other vaccine in the childhood immunization schedule to a house- hold member.185,212",-1,Noise / Outlier,Noise / Outlier,0.0
VACCINES RECEIVED OUTSIDE THE UNITED STATES,0,Vaccines,Vaccines – Shipping,1.0
"The ability of a clinician to determine that a person is pro- tected on the basis of country of origin and the person’s records alone is limited. Vaccines administered outside the United States generally can be accepted as valid if the schedule was similar to that recommended in the United States (i.e., minimum ages and intervals; see Table 9.2). Only written documentation should be accepted as evidence of previous vaccination. Written records are more likely to predict protec- tion if the vaccines, dates of administration, intervals between doses, and the person’s age at the time of vaccination are comparable to U.S. recommendations.5 Although vaccines with inadequate potency have been produced in other coun- tries,213,214 most vaccines used worldwide are produced with adequate quality control standards and are potent.",0,Vaccines,Vaccines – Shipping,1.0
"The number of American families adopting children from outside the United States has increased substantially in recent years.215 Adopted children’s birth countries often have immu- nization schedules that differ from the recommended child- hood immunization schedule in the United States. Differences between schedules used in other countries include the vac- cines administered, the recommended ages of administration, and the number and timing of doses (see Chapters 74 to 76). The ACIP has published guidelines for assessing and vaccinat- ing international adoptees.5 Children adopted in the United States from other countries should receive vaccines according to U.S.-recommended schedules.",33,Vaccines,Vaccines – Adoptees,0.5023706511313306
"Data are inconclusive regarding the extent to which an internationally adopted child’s immunization record reflects the child’s protection. A child’s record might indicate admin- istration of MMR vaccine when only single-antigen measles vaccine was administered. A study of children adopted from the People’s Republic of China, Russia, and Eastern Europe determined that only 39% (range: 17%–88% by country) of children with documentation of more than three doses of DTP before adoption had protective serologic concentrations of diphtheria and tetanus antitoxin.216 This finding raised ques- tions about whether the vaccines received were potent or whether the immunization records purporting to show receipt of at least three doses were an accurate reflection of the true number of doses actually received. However, antibody testing was performed by a hemagglutination assay, which may underestimate protection and cannot directly be compared with antitoxin concentration measured by other tests.217 A second study measured antibody to diphtheria and tetanus toxins among 51 children who had records of having received two or more doses of DTP. Most of the children were from Russia, Eastern Europe, and Asian countries, and 78% had received all vaccine doses in an orphanage; 94% had evidence of protection against diphtheria (enzyme immunoassay [EIA]",33,Vaccines,Vaccines – Adoptees,1.0
>0.1 IU/mL). A total of 84% had protection against tetanus,15,Tetanus,Tetanus,0.1424241741562739
"(EIA >0.5 IU/mL). Among children without protective tetanus antitoxin concentrations, all except one had records of three",15,Tetanus,Tetanus,0.10678378052872542
"or more doses of vaccine, and most nonprotective concentra- tions were categorized as indeterminate (EIA 0.05–0.49 IU/ mL).218 Reasons for the discrepant findings in these two studies probably relate to different laboratory methods; the study using a hemagglutination assay might have underestimated the number of children who were protected. Additional studies using standardized methods are needed.",33,Vaccines,Vaccines – Adoptees,0.9005662600029428
"If a question exists regarding whether vaccines adminis- tered outside the United States were immunogenic, several approaches may be considered. Repeating the vaccinations as age-appropriate is an acceptable option; this usually is safe and avoids the need to obtain and interpret serologic tests.5 If avoiding unnecessary injections is desired, judicious use of serologic testing can help determine which immunizations are needed, particularly for DTP/DTaP vaccine. Although no established serologic correlates exist for protection against per- tussis, diphtheria and tetanus antitoxin levels may be used as surrogates to assess whether doses listed on the immunization record actually were received or were potent.5",33,Vaccines,Vaccines – Adoptees,1.0
"Increased rates of moderate to severe local adverse reac- tions after the fourth and fifth doses of DTP or DTaP have been reported.108 If a revaccination option is adopted and a severe local reaction occurs, serologic testing for specific immuno- globulin G antibody to tetanus and diphtheria toxins can be performed before administering additional doses. Protective concentrations indicate that further doses are unnecessary, and subsequent vaccination should occur as age-appropriate. Instead of revaccinating a child with DTaP when there is a question about the validity of a record that indicates receipt of three or more doses of DTP or DTaP, serologic testing for specific immunoglobulin G antibody to diphtheria and tetanus toxin can be obtained. If a protective concentration is present, recorded doses can be considered valid, and the vaccination series should be completed as age-appropriate. Indeterminate antibody concentration might indicate immunologic memory but waning antibody. Serologic testing can be repeated after a booster dose if the vaccination provider wants to avoid revac-",33,Vaccines,Vaccines – Adoptees,0.9005662600029428
cination with a complete series.5,-1,Noise / Outlier,Noise / Outlier,0.0
Children 7 years of age or older who are not considered fully vaccinated for pertussis should receive one dose of Tdap vaccine. “Fully vaccinated” means at least five doses of DTaP before the seventh birthday or at least four doses of DTaP before the seventh birthday if the fourth dose is given after the fourth birthday.,5,Vaccine,Vaccine – Dtap,1.0
"Serologic testing for HBsAg is recommended for all inter- national adoptees born in Asia, the Pacific Islands, Africa, and other regions of high or intermediate endemicity.218 Children determined to be HBsAg-positive should be monitored for development of liver disease.201 Household members of HBsAg-positive children should be vaccinated. A child whose records indicate receipt of three or more doses of vaccine can be considered protected, and additional doses are not needed if at least one dose was administered at or after 6 months of age. Children who received their last hepatitis B vaccine dose when younger than 6 months of age should receive an addi- tional dose at 6 months of age or older.5 Children who have received fewer than three doses should complete the series at the recommended intervals and ages (see Table 9.2).",26,Hbsag,Hbsag,0.8910627528641609
The simplest approach to vaccinating a child with uncer- tain polio vaccine records is to revaccinate with IPV according to the U.S. Schedule. Adverse events after IPV are rare.,41,Poliovirus,Poliovirus – Vaccine,1.0
VACCINATION OF PERSONS WITH A PERSONAL OR FAMILY HISTORY OF SEIZURES,73,Seizures,Seizures,0.5836416510373631
Infants and young children with a personal history of seizures or a parent or sibling with a history of seizures are at increased,73,Seizures,Seizures,1.0
"risk for seizures after receipt of whole-cell pertussis, MMR (or monovalent measles) vaccine, or MMRV vaccine.53,219–221 In most cases, these seizures are brief, self-limited, and associated with fever. Studies have not established a causal association between these seizures and residual seizure disorders or per- manent neurologic sequelae.222,223 Acellular pertussis vaccines are associated less often with fever than are whole-cell pertus- sis vaccines; whole-cell DTP is no longer available in the United States.",95,Vaccines,Vaccines – Seizures,1.0
"Because neurologic disorders such as epilepsy and degen- erative disorders marked by loss of developmental milestones often become manifest during infancy, pertussis vaccination may coincide with onset or recognition of such disorders and cause confusion about the etiologic role of the vaccine. For infants with a personal history of a seizure, delaying pertussis vaccination is recommended until a progressive neurologic disorder is excluded or the cause of the seizure has been estab- lished.57,58 Because measles vaccine is administered at an age when a child’s neurologic status is likely to already have been established, deferring measles immunization of a child with a personal history of a seizure is not recommended.53,184",95,Vaccines,Vaccines – Seizures,1.0
"Pertussis and measles vaccinations are not contraindicated in persons with a family history of seizures. Even though children with a parent or sibling who has had a seizure are themselves at increased risk for a seizure, the benefits of administering pertussis and measles vaccine to children with a family history of seizures substantially outweigh the small risks because the seizures are usually febrile in origin, gener- ally have a benign outcome, and are not likely to be confused with manifestations of a previously unrecognized neurologic disorder.53,58,184,222,224 In June 2009, after consideration of the postlicensure data and other evidence, ACIP adopted recom- mendations regarding use of MMRV vaccine for the first and second doses and identified a personal or family (i.e., sibling or parent) history of seizure as a precaution for use of MMRV vaccine. For the first dose of measles, mumps, rubella, and varicella vaccines at age 12 to 47 months, either MMR vaccine and varicella vaccine or MMRV vaccine may be used. Providers who are considering administering MMRV vaccine should discuss the benefits and risks of both vaccination options with the parents or caregivers. Unless the parent or caregiver expresses a preference for MMRV vaccine, CDC recommends that MMR vaccine and varicella vaccine should be adminis- tered for the first dose in this age group. For the second dose of measles, mumps, rubella, and varicella vaccines at any age (15 months to 12 years) and for the first dose at age 48 months or older, use of MMRV vaccine generally is preferred over separate injections of its equivalent component vaccines (i.e., MMR vaccine and varicella vaccine). This recommenda- tion is consistent with ACIP’s 2009 provisional general recom- mendations regarding use of combination vaccines which state that use of a combination vaccine generally is preferred over its equivalent component vaccines.5",95,Vaccines,Vaccines – Seizures,1.0
VACCINATION DURING ACUTE ILLNESS,2,Vaccination,Vaccination – Vaccine,0.466690086060701
"The decision to administer or delay vaccination because of an intercurrent or recent acute illness depends on evaluation of the etiology of the disease and the severity of symptoms.2,5 Mild illness, febrile (temperature ≥38°C) or afebrile, is not a contraindication to vaccination. Although one study reported a lower rate of seroconversion to the measles but not to the rubella or mumps components of MMR vaccine in children with evidence of a recent or current upper respiratory tract infection compared with children without this history,223 a difference in seroconversion to measles vaccine in healthy children compared with children who are ill has not been found in other studies.81,225–228",11,Vaccine,Vaccine – Vaccination – T11,1.0
